"vol","cur","cap","tpwr"
"12252","0","91","0.00"
"12257","1","91","0.01"
"12259","1","91","0.01"
"12257","1","91","0.01"
"12265","0","91","0.00"
"12254","0","91","0.00"
"12255","0","91","0.00"
"12257","0","91","0.00"
"12257","0","91","0.00"
"12263","1","91","0.01"
"12254","1","91","0.01"
"12256","1","91","0.01"
"12265","0","91","0.00"
"12259","1","91","0.01"
"12255","1","91","0.01"
"12256","1","91","0.01"
"12265","1","91","0.01"
"12259","1","91","0.01"
"12267","0","91","0.00"
"12262","1","91","0.01"
"12257","0","91","0.00"
"12259","0","91","0.00"
"12262","1","91","0.01"
"12260","1","91","0.01"
"12259","0","91","0.00"
"12258","1","91","0.01"
"12267","1","91","0.01"
"12262","0","92","0.00"
"12261","1","92","0.01"
"12269","1","92","0.01"
"12262","1","92","0.01"
"12265","1","92","0.01"
"12261","1","92","0.01"
"12268","1","92","0.01"
"12264","1","92","0.01"
"12267","1","92","0.01"
"12263","1","92","0.01"
"12268","1","92","0.01"
"12269","1","92","0.01"
"12263","1","92","0.01"
"12263","0","92","0.00"
"12270","1","92","0.01"
"12266","1","92","0.01"
"12259","2","92","0.02"
"12272","1","92","0.01"
"12266","1","92","0.01"
"12258","1","92","0.01"
"12267","1","92","0.01"
"12266","1","92","0.01"
"12259","0","92","0.00"
"12276","0","92","0.00"
"12268","1","92","0.01"
"12266","1","92","0.01"
"12266","1","92","0.01"
"12267","1","92","0.01"
"12266","1","92","0.01"
"12266","1","92","0.01"
"12265","1","92","0.01"
"12266","1","92","0.01"
"12269","1","92","0.01"
"12265","1","92","0.01"
"12265","1","92","0.01"
"12274","0","92","0.00"
"12268","0","92","0.00"
"12266","1","92","0.01"
"12271","1","92","0.01"
"12267","1","92","0.01"
"12266","1","92","0.01"
"12268","0","92","0.00"
"12273","0","92","0.00"
"12276","1","92","0.01"
"12264","1","92","0.01"
"12262","1","92","0.01"
"12274","1","92","0.01"
"12268","1","92","0.01"
"12271","1","92","0.01"
"12275","1","92","0.01"
"12270","1","92","0.01"
"12272","1","92","0.01"
"12272","1","92","0.01"
"12272","1","92","0.01"
"12274","1","92","0.01"
"12276","1","92","0.01"
"12270","0","92","0.00"
"12273","1","92","0.01"
"12271","1","92","0.01"
"12268","1","92","0.01"
"12276","1","92","0.01"
"12281","1","92","0.01"
"12271","0","92","0.00"
"12267","0","92","0.00"
"12277","1","92","0.01"
"12276","1","92","0.01"
"12274","1","92","0.01"
"12279","1","92","0.01"
"12275","1","92","0.01"
"12278","1","92","0.01"
"12275","1","92","0.01"
"12280","1","92","0.01"
"12276","1","92","0.01"
"12275","1","92","0.01"
"12269","1","92","0.01"
"12280","1","92","0.01"
"12271","0","92","0.00"
"12275","1","92","0.01"
"12271","1","92","0.01"
"12276","1","92","0.01"
"12281","1","92","0.01"
"12274","1","92","0.01"
"12277","1","92","0.01"
"12284","1","92","0.01"
"12278","1","92","0.01"
"12273","0","92","0.00"
"12274","1","92","0.01"
"12278","1","92","0.01"
"12280","1","92","0.01"
"12282","1","92","0.01"
"12271","0","92","0.00"
"12278","0","92","0.00"
"12279","1","92","0.01"
"12272","1","92","0.01"
"12275","1","92","0.01"
"12271","1","92","0.01"
"12279","1","92","0.01"
"12276","1","92","0.01"
"12274","1","92","0.01"
"12274","1","92","0.01"
"12280","1","92","0.01"
"12283","1","92","0.01"
"12279","1","92","0.01"
"12276","0","92","0.00"
"12274","1","92","0.01"
"12280","1","92","0.01"
"12279","1","92","0.01"
"12278","1","92","0.01"
"12289","0","92","0.00"
"12284","1","92","0.01"
"12272","1","92","0.01"
"12283","1","92","0.01"
"12277","1","92","0.01"
"12282","1","92","0.01"
"12281","1","92","0.01"
"12279","1","92","0.01"
"12282","1","92","0.01"
"12280","1","92","0.01"
"12279","0","92","0.00"
"12283","0","92","0.00"
"12280","0","92","0.00"
"12288","1","92","0.01"
"12276","1","92","0.01"
"12284","1","92","0.01"
"12282","1","92","0.01"
"12282","1","92","0.01"
"12284","1","92","0.01"
"12282","1","92","0.01"
"12289","0","92","0.00"
"12278","1","92","0.01"
"12285","1","92","0.01"
"12281","1","92","0.01"
"12286","1","92","0.01"
"12280","0","92","0.00"
"12281","1","92","0.01"
"12292","1","92","0.01"
"12283","1","92","0.01"
"12290","1","92","0.01"
"12282","0","92","0.00"
"12282","1","92","0.01"
"12285","1","92","0.01"
"12281","0","92","0.00"
"12287","0","92","0.00"
"12282","1","92","0.01"
"12284","1","92","0.01"
"12288","1","92","0.01"
"12297","1","92","0.01"
"12281","1","92","0.01"
"12289","0","92","0.00"
"12287","0","92","0.00"
"12289","1","92","0.01"
"12284","1","92","0.01"
"12287","1","92","0.01"
"12287","1","92","0.01"
"12284","1","92","0.01"
"12293","1","92","0.01"
"12286","1","92","0.01"
"12283","1","92","0.01"
"12288","0","92","0.00"
"12283","1","92","0.01"
"12294","1","92","0.01"
"12284","1","92","0.01"
"12285","1","92","0.01"
"12295","1","92","0.01"
"12289","0","92","0.00"
"12287","0","92","0.00"
"12288","1","92","0.01"
"12293","1","92","0.01"
"12284","0","92","0.00"
"12289","0","92","0.00"
"12291","1","92","0.01"
"12290","1","92","0.01"
"12294","1","92","0.01"
"12288","1","92","0.01"
"12287","1","92","0.01"
"12292","1","92","0.01"
"12291","1","92","0.01"
"12282","1","92","0.01"
"12291","1","92","0.01"
"12281","1","92","0.01"
"12289","0","92","0.00"
"12288","0","92","0.00"
"12291","0","92","0.00"
"12284","0","92","0.00"
"12292","1","92","0.01"
"12288","0","92","0.00"
"12295","0","92","0.00"
"12290","1","92","0.01"
"12290","1","92","0.01"
"12294","1","92","0.01"
"12292","1","92","0.01"
"12284","1","92","0.01"
"12293","1","92","0.01"
"12298","1","92","0.01"
"12289","1","92","0.01"
"12296","0","92","0.00"
"12288","1","92","0.01"
"12289","1","92","0.01"
"12292","1","92","0.01"
"12296","1","92","0.01"
"12293","1","92","0.01"
"12291","1","92","0.01"
"12295","1","92","0.01"
"12286","0","92","0.00"
"12300","1","92","0.01"
"12301","1","92","0.01"
"12292","1","92","0.01"
"12292","1","92","0.01"
"12297","1","92","0.01"
"12293","1","92","0.01"
"12295","1","92","0.01"
"12285","1","92","0.01"
"12292","1","92","0.01"
"12295","1","92","0.01"
"12301","0","92","0.00"
"12293","1","92","0.01"
"12296","1","92","0.01"
"12295","1","92","0.01"
"12295","1","92","0.01"
"12296","1","92","0.01"
"12298","1","92","0.01"
"12295","1","92","0.01"
"12294","1","92","0.01"
"12295","1","92","0.01"
"12294","1","92","0.01"
"12297","0","92","0.00"
"12290","0","92","0.00"
"12298","1","92","0.01"
"12295","1","92","0.01"
"12294","1","92","0.01"
"12290","1","92","0.01"
"12292","1","92","0.01"
"12300","0","92","0.00"
"12297","0","92","0.00"
"12289","0","92","0.00"
"12300","1","92","0.01"
"12290","1","92","0.01"
"12294","0","92","0.00"
"12293","1","92","0.01"
"12302","1","92","0.01"
"12295","1","92","0.01"
"12297","1","92","0.01"
"12301","1","92","0.01"
"12299","1","92","0.01"
"12298","1","92","0.01"
"12303","0","92","0.00"
"12298","1","92","0.01"
"12301","1","92","0.01"
"12306","1","92","0.01"
"12300","1","92","0.01"
"12301","1","92","0.01"
"12306","1","92","0.01"
"12301","1","92","0.01"
"12301","1","92","0.01"
"12298","1","92","0.01"
"12300","1","92","0.01"
"12299","1","92","0.01"
"12297","1","92","0.01"
"12297","1","92","0.01"
"12302","1","92","0.01"
"12300","1","92","0.01"
"12297","1","92","0.01"
"12303","1","92","0.01"
"12297","1","92","0.01"
"12297","0","92","0.00"
"12297","1","92","0.01"
"12299","1","92","0.01"
"12299","1","92","0.01"
"12299","1","92","0.01"
"12300","1","92","0.01"
"12298","1","92","0.01"
"12303","1","92","0.01"
"12300","1","92","0.01"
"12307","1","92","0.01"
"12300","0","92","0.00"
"12303","0","92","0.00"
"12301","1","92","0.01"
"12300","1","92","0.01"
"12306","1","92","0.01"
"12298","0","92","0.00"
"12299","0","92","0.00"
"12304","1","92","0.01"
"12300","1","92","0.01"
"12305","1","92","0.01"
"12301","1","92","0.01"
"12308","1","92","0.01"
"12306","1","92","0.01"
"12301","1","92","0.01"
"12307","2","92","0.02"
"12304","1","92","0.01"
"12301","1","92","0.01"
"12303","1","92","0.01"
"12311","1","92","0.01"
"12304","1","92","0.01"
"12305","0","92","0.00"
"12304","1","92","0.01"
"12302","1","93","0.01"
"12304","1","93","0.01"
"12306","1","93","0.01"
"12304","1","93","0.01"
"12306","1","93","0.01"
"12309","1","93","0.01"
"12307","1","93","0.01"
"12307","1","93","0.01"
"12307","1","93","0.01"
"12312","1","93","0.01"
"12304","1","93","0.01"
"12308","1","93","0.01"
"12308","1","93","0.01"
"12303","1","93","0.01"
"12308","1","93","0.01"
"12307","1","93","0.01"
"12307","0","93","0.00"
"12305","0","93","0.00"
"12305","1","93","0.01"
"12308","1","93","0.01"
"12310","1","93","0.01"
"12308","1","93","0.01"
"12307","1","93","0.01"
"12307","1","93","0.01"
"12297","1","93","0.01"
"12307","1","93","0.01"
"12306","1","93","0.01"
"12309","1","93","0.01"
"12312","1","93","0.01"
"12303","0","93","0.00"
"12310","0","93","0.00"
"12309","0","93","0.00"
"12307","1","93","0.01"
"12307","1","93","0.01"
"12311","1","93","0.01"
"12308","0","93","0.00"
"12311","0","93","0.00"
"12308","0","93","0.00"
"12306","1","93","0.01"
"12308","1","93","0.01"
"12312","1","93","0.01"
"12310","1","93","0.01"
"12312","1","93","0.01"
"12305","0","93","0.00"
"12314","0","93","0.00"
"12306","1","93","0.01"
"12309","1","93","0.01"
"12308","1","93","0.01"
"12309","1","93","0.01"
"12310","1","93","0.01"
"12305","1","93","0.01"
"12312","1","93","0.01"
"12310","1","93","0.01"
"12309","1","93","0.01"
"12311","1","93","0.01"
"12309","1","93","0.01"
"12310","0","93","0.00"
"12310","1","93","0.01"
"12310","1","93","0.01"
"12310","1","93","0.01"
"12314","0","93","0.00"
"12314","1","93","0.01"
"12315","1","93","0.01"
"12310","1","93","0.01"
"12315","1","93","0.01"
"12306","1","93","0.01"
"12311","1","93","0.01"
"12313","0","93","0.00"
"12314","1","93","0.01"
"12312","1","93","0.01"
"12315","1","93","0.01"
"12314","1","93","0.01"
"12313","1","93","0.01"
"12313","1","93","0.01"
"12312","1","93","0.01"
"12313","1","93","0.01"
"12309","1","93","0.01"
"12306","1","93","0.01"
"12313","0","93","0.00"
"12316","1","93","0.01"
"12319","1","93","0.01"
"12312","1","93","0.01"
"12316","1","93","0.01"
"12315","1","93","0.01"
"12312","1","93","0.01"
"12316","1","93","0.01"
"12322","0","93","0.00"
"12318","1","93","0.01"
"12318","1","93","0.01"
"12317","0","93","0.00"
"12314","0","93","0.00"
"12314","1","93","0.01"
"12318","1","93","0.01"
"12315","1","93","0.01"
"12314","0","93","0.00"
"12319","0","93","0.00"
"12311","1","93","0.01"
"12318","0","93","0.00"
"12321","1","93","0.01"
"12306","1","93","0.01"
"12318","1","93","0.01"
"12313","1","93","0.01"
"12317","1","93","0.01"
"12316","1","93","0.01"
"12314","1","93","0.01"
"12317","1","93","0.01"
"12318","1","93","0.01"
"12321","1","93","0.01"
"12314","1","93","0.01"
"12322","0","93","0.00"
"12316","1","93","0.01"
"12317","1","93","0.01"
"12317","1","93","0.01"
"12319","1","93","0.01"
"12316","1","93","0.01"
"12317","0","93","0.00"
"12316","1","93","0.01"
"12314","1","93","0.01"
"12318","1","93","0.01"
"12317","1","93","0.01"
"12318","1","93","0.01"
"12321","1","93","0.01"
"12317","1","93","0.01"
"12319","1","93","0.01"
"12313","1","93","0.01"
"12322","1","93","0.01"
"12320","1","93","0.01"
"12322","1","93","0.01"
"12318","1","93","0.01"
"12320","1","93","0.01"
"12321","1","93","0.01"
"12321","1","93","0.01"
"12319","0","93","0.00"
"12324","1","93","0.01"
"12323","1","93","0.01"
"12320","1","93","0.01"
"12319","1","93","0.01"
"12322","1","93","0.01"
"12317","1","93","0.01"
"12319","1","93","0.01"
"12314","1","93","0.01"
"12319","1","93","0.01"
"12321","1","93","0.01"
"12323","1","93","0.01"
"12317","1","93","0.01"
"12321","1","93","0.01"
"12328","1","93","0.01"
"12323","1","93","0.01"
"12323","1","93","0.01"
"12323","1","93","0.01"
"12321","1","93","0.01"
"12328","1","93","0.01"
"12322","1","93","0.01"
"12326","1","93","0.01"
"12323","1","93","0.01"
"12326","1","93","0.01"
"12327","1","93","0.01"
"12319","1","93","0.01"
"12324","1","93","0.01"
"12320","1","93","0.01"
"12323","1","93","0.01"
"12323","1","93","0.01"
"12320","1","93","0.01"
"12320","0","93","0.00"
"12328","0","93","0.00"
"12321","0","93","0.00"
"12326","1","93","0.01"
"12321","1","93","0.01"
"12321","1","93","0.01"
"12326","1","93","0.01"
"12320","0","93","0.00"
"12325","1","93","0.01"
"12326","1","93","0.01"
"12325","0","93","0.00"
"12327","1","93","0.01"
"12322","1","93","0.01"
"12325","1","93","0.01"
"12322","1","93","0.01"
"12324","1","93","0.01"
"12324","1","93","0.01"
"12323","0","93","0.00"
"12323","1","93","0.01"
"12333","1","93","0.01"
"12325","1","93","0.01"
"12324","0","93","0.00"
"12322","0","93","0.00"
"12325","0","93","0.00"
"12325","1","93","0.01"
"12320","1","93","0.01"
"12330","0","93","0.00"
"12327","1","93","0.01"
"12325","1","93","0.01"
"12327","1","93","0.01"
"12328","1","93","0.01"
"12328","1","93","0.01"
"12329","1","93","0.01"
"12333","1","93","0.01"
"12324","0","93","0.00"
"12323","1","93","0.01"
"12328","1","93","0.01"
"12326","1","93","0.01"
"12324","1","93","0.01"
"12327","1","93","0.01"
"12327","1","93","0.01"
"12331","1","93","0.01"
"12326","1","93","0.01"
"12328","1","93","0.01"
"12325","1","93","0.01"
"12331","1","93","0.01"
"12332","1","93","0.01"
"12329","1","93","0.01"
"12331","0","93","0.00"
"12325","1","93","0.01"
"12325","1","93","0.01"
"12331","1","93","0.01"
"12331","1","93","0.01"
"12332","1","93","0.01"
"12327","1","93","0.01"
"12321","1","93","0.01"
"12321","1","93","0.01"
"12334","1","93","0.01"
"12332","0","93","0.00"
"12328","1","93","0.01"
"12326","1","93","0.01"
"12331","1","93","0.01"
"12330","0","93","0.00"
"12336","0","93","0.00"
"12335","1","93","0.01"
"12328","1","93","0.01"
"12334","1","93","0.01"
"12324","0","93","0.00"
"12332","0","93","0.00"
"12328","0","93","0.00"
"12333","1","93","0.01"
"12333","1","93","0.01"
"12332","0","93","0.00"
"12327","0","93","0.00"
"12324","0","93","0.00"
"12327","1","93","0.01"
"12330","1","93","0.01"
"12333","1","93","0.01"
"12327","1","93","0.01"
"12330","1","93","0.01"
"12331","0","93","0.00"
"12336","0","93","0.00"
"12328","1","93","0.01"
"12327","1","93","0.01"
"12326","0","93","0.00"
"12336","1","93","0.01"
"12337","1","93","0.01"
"12333","1","93","0.01"
"12334","1","93","0.01"
"12335","1","93","0.01"
"12329","1","93","0.01"
"12325","1","93","0.01"
"12331","1","93","0.01"
"12333","1","93","0.01"
"12336","1","93","0.01"
"12333","1","93","0.01"
"12336","0","93","0.00"
"12336","0","93","0.00"
"12339","1","93","0.01"
"12336","1","93","0.01"
"12333","1","93","0.01"
"12333","1","93","0.01"
"12335","1","93","0.01"
"12337","1","93","0.01"
"12334","1","93","0.01"
"12334","1","93","0.01"
"12337","1","93","0.01"
"12335","1","93","0.01"
"12333","1","93","0.01"
"12338","0","93","0.00"
"12335","1","93","0.01"
"12337","1","93","0.01"
"12337","1","93","0.01"
"12335","1","93","0.01"
"12337","1","93","0.01"
"12338","1","93","0.01"
"12338","1","93","0.01"
"12335","1","93","0.01"
"12340","1","93","0.01"
"12340","1","93","0.01"
"12330","1","93","0.01"
"12336","1","93","0.01"
"12335","0","93","0.00"
"12334","0","93","0.00"
"12338","1","93","0.01"
"12342","1","93","0.01"
"12337","1","93","0.01"
"12335","1","93","0.01"
"12333","0","93","0.00"
"12338","1","93","0.01"
"12338","1","93","0.01"
"12337","1","93","0.01"
"12336","1","93","0.01"
"12333","1","93","0.01"
"12339","1","93","0.01"
"12333","1","93","0.01"
"12339","1","93","0.01"
"12339","0","93","0.00"
"12336","0","93","0.00"
"12341","0","93","0.00"
"12333","1","93","0.01"
"12335","1","93","0.01"
"12336","1","93","0.01"
"12342","1","93","0.01"
"12341","1","93","0.01"
"12336","1","93","0.01"
"12341","1","93","0.01"
"12336","1","93","0.01"
"12338","1","93","0.01"
"12337","1","93","0.01"
"12339","1","93","0.01"
"12343","1","93","0.01"
"12336","0","93","0.00"
"12337","1","93","0.01"
"12340","1","93","0.01"
"12340","1","93","0.01"
"12337","1","93","0.01"
"12340","1","93","0.01"
"12343","1","93","0.01"
"12335","1","93","0.01"
"12339","1","93","0.01"
"12341","1","93","0.01"
"12339","1","93","0.01"
"12337","1","93","0.01"
"12336","1","93","0.01"
"12339","1","93","0.01"
"12337","1","93","0.01"
"12342","1","93","0.01"
"12338","1","93","0.01"
"12346","1","93","0.01"
"12346","1","93","0.01"
"12342","1","93","0.01"
"12341","1","93","0.01"
"12338","1","93","0.01"
"12347","1","93","0.01"
"12342","1","93","0.01"
"12343","1","93","0.01"
"12343","1","93","0.01"
"12338","1","93","0.01"
"12335","1","93","0.01"
"12339","1","93","0.01"
"12345","1","93","0.01"
"12343","1","93","0.01"
"12343","1","93","0.01"
"12346","1","93","0.01"
"12340","1","93","0.01"
"12346","1","93","0.01"
"12342","1","93","0.01"
"12344","1","93","0.01"
"12338","1","93","0.01"
"12344","1","93","0.01"
"12342","1","93","0.01"
"12347","1","93","0.01"
"12343","1","93","0.01"
"12348","1","93","0.01"
"12344","1","93","0.01"
"12341","1","93","0.01"
"12344","1","93","0.01"
"12348","1","93","0.01"
"12343","1","93","0.01"
"12341","1","93","0.01"
"12347","1","93","0.01"
"12345","0","93","0.00"
"12347","0","93","0.00"
"12346","1","93","0.01"
"12347","1","93","0.01"
"12345","1","93","0.01"
"12346","1","93","0.01"
"12349","1","93","0.01"
"12345","1","93","0.01"
"12343","1","93","0.01"
"12347","1","93","0.01"
"12342","1","93","0.01"
"12353","0","93","0.00"
"12345","0","93","0.00"
"12343","0","93","0.00"
"12342","1","93","0.01"
"12345","1","93","0.01"
"12343","1","93","0.01"
"12342","1","93","0.01"
"12347","1","93","0.01"
"12343","1","93","0.01"
"12346","1","93","0.01"
"12345","1","93","0.01"
"12345","1","93","0.01"
"12343","1","93","0.01"
"12346","1","93","0.01"
"12343","1","93","0.01"
"12351","1","93","0.01"
"12345","1","93","0.01"
"12350","1","93","0.01"
"12343","1","93","0.01"
"12344","1","93","0.01"
"12347","1","93","0.01"
"12347","1","93","0.01"
"12346","0","93","0.00"
"12345","0","93","0.00"
"12347","0","93","0.00"
"12348","0","93","0.00"
"12343","0","93","0.00"
"12346","1","93","0.01"
"12349","0","93","0.00"
"12346","1","93","0.01"
"12349","1","93","0.01"
"12349","1","94","0.01"
"12350","1","94","0.01"
"12343","0","94","0.00"
"12346","0","94","0.00"
"12347","1","94","0.01"
"12346","1","94","0.01"
"12347","1","94","0.01"
"12345","1","94","0.01"
"12351","1","94","0.01"
"12346","1","94","0.01"
"12346","1","94","0.01"
"12351","1","94","0.01"
"12347","1","94","0.01"
"12347","0","94","0.00"
"12348","1","94","0.01"
"12347","1","94","0.01"
"12351","1","94","0.01"
"12355","1","94","0.01"
"12348","1","94","0.01"
"12346","1","94","0.01"
"12348","1","94","0.01"
"12348","1","94","0.01"
"12347","1","94","0.01"
"12342","1","94","0.01"
"12350","1","94","0.01"
"12348","1","94","0.01"
"12348","1","94","0.01"
"12351","0","94","0.00"
"12356","1","94","0.01"
"12351","0","94","0.00"
"12348","0","94","0.00"
"12351","0","94","0.00"
"12356","1","94","0.01"
"12351","1","94","0.01"
"12351","1","94","0.01"
"12349","1","94","0.01"
"12355","1","94","0.01"
"12351","0","94","0.00"
"12349","1","94","0.01"
"12351","1","94","0.01"
"12352","1","94","0.01"
"12345","1","94","0.01"
"12350","1","94","0.01"
"12354","1","94","0.01"
"12351","1","94","0.01"
"12351","1","94","0.01"
"12345","1","94","0.01"
"12352","1","94","0.01"
"12350","1","94","0.01"
"12355","1","94","0.01"
"12352","1","94","0.01"
"12355","1","94","0.01"
"12350","1","94","0.01"
"12351","1","94","0.01"
"12345","1","94","0.01"
"12353","1","94","0.01"
"12353","0","94","0.00"
"12348","1","94","0.01"
"12354","1","94","0.01"
"12354","1","94","0.01"
"12348","1","94","0.01"
"12352","1","94","0.01"
"12353","1","94","0.01"
"12352","1","94","0.01"
"12352","1","94","0.01"
"12347","0","94","0.00"
"12349","0","94","0.00"
"12353","0","94","0.00"
"12349","1","94","0.01"
"12351","1","94","0.01"
